,carrier_name,date,number_seats,weighted_seats,origin_City,origin_State,origin_airport,dest_City,dest_State,dest_airport
2837,Republic Airline,3/23/20,150,118.137,New York,NY,LGA,Charlotte,NC,CLT
2838,Endeavor Air,3/23/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2839,Endeavor Air,3/23/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2840,Skywest Airlines,3/24/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2841,Skywest Airlines,3/24/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2842,Republic Airline,3/24/20,150,118.137,New York,NY,LGA,Charlotte,NC,CLT
2843,Endeavor Air,3/24/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2844,Endeavor Air,3/24/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2845,Skywest Airlines,3/25/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2846,Skywest Airlines,3/25/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2847,Republic Airline,3/25/20,150,118.137,New York,NY,LGA,Charlotte,NC,CLT
2848,Endeavor Air,3/25/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2849,Endeavor Air,3/25/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2850,Skywest Airlines,3/26/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2851,Skywest Airlines,3/26/20,187,147.27746000000002,New York,NY,LGA,Charlotte,NC,CLT
2852,Republic Airline,3/26/20,150,118.137,New York,NY,LGA,Charlotte,NC,CLT
2853,Endeavor Air,3/26/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2854,Endeavor Air,3/26/20,160,126.0128,New York,NY,LGA,Charlotte,NC,CLT
2855,Delta Air Lines,3/22/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2856,Delta Air Lines,3/22/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2857,Delta Air Lines,3/23/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2858,Delta Air Lines,3/23/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2859,Delta Air Lines,3/24/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2860,Delta Air Lines,3/24/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2861,Delta Air Lines,3/25/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2862,Delta Air Lines,3/25/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2863,Delta Air Lines,3/26/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2864,Delta Air Lines,3/26/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2865,Delta Air Lines,3/27/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2866,Delta Air Lines,3/27/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2867,Delta Air Lines,3/28/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2868,Delta Air Lines,3/28/20,187,166.80587,Miami,FL,MIA,Charlotte,NC,CLT
2869,United Airlines,3/22/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2870,United Airlines,3/22/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2871,United Airlines,3/22/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2872,United Airlines,3/22/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2873,United Airlines,3/23/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2874,United Airlines,3/23/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2875,United Airlines,3/23/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2876,United Airlines,3/23/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2877,American Eagle Airlines (Envoy Air),3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2878,American Eagle Airlines (Envoy Air),3/24/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2879,United Airlines,3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2880,United Airlines,3/24/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2881,United Airlines,3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2882,United Airlines,3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2883,ExpressJet Airlines (ASA),3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2884,American Eagle Airlines (Envoy Air),3/24/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2885,American Eagle Airlines (Envoy Air),3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2886,American Eagle Airlines (Envoy Air),3/25/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2887,United Airlines,3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2888,United Airlines,3/25/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2889,United Airlines,3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2890,United Airlines,3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2891,ExpressJet Airlines (ASA),3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2892,American Eagle Airlines (Envoy Air),3/25/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2893,American Eagle Airlines (Envoy Air),3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2894,American Eagle Airlines (Envoy Air),3/26/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2895,United Airlines,3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2896,United Airlines,3/26/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2897,United Airlines,3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2898,United Airlines,3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2899,ExpressJet Airlines (ASA),3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2900,American Eagle Airlines (Envoy Air),3/26/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2901,American Eagle Airlines (Envoy Air),3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2902,American Eagle Airlines (Envoy Air),3/27/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2903,United Airlines,3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2904,United Airlines,3/27/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2905,United Airlines,3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2906,United Airlines,3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2907,ExpressJet Airlines (ASA),3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2908,American Eagle Airlines (Envoy Air),3/27/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2909,American Eagle Airlines (Envoy Air),3/28/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2910,American Eagle Airlines (Envoy Air),3/28/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2911,United Airlines,3/28/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2912,United Airlines,3/28/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2913,United Airlines,3/28/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2914,ExpressJet Airlines (ASA),3/28/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2915,American Eagle Airlines (Envoy Air),3/28/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2916,American Eagle Airlines (Envoy Air),3/29/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2917,American Eagle Airlines (Envoy Air),3/29/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2918,ExpressJet Airlines (ASA),3/29/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2919,American Eagle Airlines (Envoy Air),3/29/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2920,American Eagle Airlines (Envoy Air),3/30/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2921,American Eagle Airlines (Envoy Air),3/30/20,160,128.6832,Chicago,IL,ORD,Charlotte,NC,CLT
2922,ExpressJet Airlines (ASA),3/30/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2923,American Eagle Airlines (Envoy Air),3/30/20,187,150.39848999999998,Chicago,IL,ORD,Charlotte,NC,CLT
2924,JetBlue Airways,3/21/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2925,JetBlue Airways,3/22/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2926,JetBlue Airways,3/23/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2927,JetBlue Airways,3/24/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2928,JetBlue Airways,3/25/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2929,JetBlue Airways,3/25/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2930,JetBlue Airways,3/25/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2931,JetBlue Airways,3/26/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2932,JetBlue Airways,3/26/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2933,JetBlue Airways,3/26/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2934,JetBlue Airways,3/27/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2935,JetBlue Airways,3/27/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2936,JetBlue Airways,3/27/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2937,JetBlue Airways,3/28/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2938,JetBlue Airways,3/28/20,128,115.2384,Fort Myers,FL,RSW,Charlotte,NC,CLT
2939,JetBlue Airways,3/28/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2940,JetBlue Airways,3/29/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2941,JetBlue Airways,3/30/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2942,JetBlue Airways,3/30/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2943,JetBlue Airways,3/31/20,160,144.048,Fort Myers,FL,RSW,Charlotte,NC,CLT
2944,JetBlue Airways,3/31/20,187,168.3561,Fort Myers,FL,RSW,Charlotte,NC,CLT
2945,Republic Airline,3/20/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2946,Republic Airline,3/21/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2947,Republic Airline,3/22/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2948,Republic Airline,3/23/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2949,Republic Airline,3/24/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2950,Republic Airline,3/25/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2951,Republic Airline,3/26/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2952,Southwest Airlines Co.,3/27/20,70,45.7842,Boston,MA,BOS,Columbus,OH,CMH
2953,Republic Airline,3/28/20,70,45.7842,Boston,MA,BOS,Columbus,OH,CMH
2954,Southwest Airlines Co.,3/29/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2955,Southwest Airlines Co.,3/30/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2956,Southwest Airlines Co.,3/31/20,76,49.70856,Boston,MA,BOS,Columbus,OH,CMH
2957,Southwest Airlines Co.,4/1/20,76,48.9174,Boston,MA,BOS,Columbus,OH,CMH
2958,Republic Airline,4/2/20,76,48.9174,Boston,MA,BOS,Columbus,OH,CMH
2959,Frontier Airlines,3/22/20,175,157.28125,Denver,CO,DEN,Columbus,OH,CMH
2960,Frontier Airlines,3/23/20,143,128.52125,Denver,CO,DEN,Columbus,OH,CMH
2961,Frontier Airlines,3/24/20,143,128.52125,Denver,CO,DEN,Columbus,OH,CMH
2962,Frontier Airlines,3/25/20,143,128.52125,Denver,CO,DEN,Columbus,OH,CMH
2963,Frontier Airlines,3/26/20,143,128.52125,Denver,CO,DEN,Columbus,OH,CMH
2964,Frontier Airlines,3/27/20,143,128.52125,Denver,CO,DEN,Columbus,OH,CMH
2965,Frontier Airlines,3/28/20,76,68.305,Denver,CO,DEN,Columbus,OH,CMH
2966,Frontier Airlines,4/1/20,143,127.5131,Denver,CO,DEN,Columbus,OH,CMH
2967,Frontier Airlines,4/2/20,143,127.5131,Denver,CO,DEN,Columbus,OH,CMH
2968,Frontier Airlines,4/3/20,143,127.5131,Denver,CO,DEN,Columbus,OH,CMH
2969,Frontier Airlines,4/5/20,175,156.0475,Denver,CO,DEN,Columbus,OH,CMH
2970,Frontier Airlines,4/6/20,143,127.5131,Denver,CO,DEN,Columbus,OH,CMH
2971,Frontier Airlines,4/7/20,143,127.5131,Denver,CO,DEN,Columbus,OH,CMH
2972,American Airlines,3/23/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2973,American Airlines,3/23/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2974,American Airlines,3/24/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2975,American Airlines,3/24/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2976,American Airlines,3/24/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2977,American Airlines,3/25/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2978,American Airlines,3/25/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2979,American Airlines,3/25/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2980,American Airlines,3/25/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2981,American Airlines,3/26/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2982,American Airlines,3/26/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2983,American Airlines,3/26/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2984,American Airlines,3/26/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2985,American Airlines,3/27/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2986,American Airlines,3/27/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2987,American Airlines,3/27/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2988,American Airlines,3/27/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2989,American Airlines,3/28/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2990,American Airlines,3/28/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2991,American Airlines,3/28/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2992,American Airlines,3/29/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2993,American Airlines,3/29/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2994,American Airlines,3/29/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2995,American Airlines,3/29/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2996,American Airlines,3/30/20,160,129.3808,Dallas,TX,DFW,Columbus,OH,CMH
2997,American Airlines,3/30/20,128,103.50464000000001,Dallas,TX,DFW,Columbus,OH,CMH
2998,Republic Airline,3/26/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
2999,Republic Airline,3/26/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3000,Republic Airline,3/26/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3001,Commutair Aka Champlain Enterprises,3/26/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3002,Commutair Aka Champlain Enterprises,3/26/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3003,Republic Airline,3/26/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3004,Republic Airline,3/27/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3005,Republic Airline,3/27/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3006,Republic Airline,3/27/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3007,Commutair Aka Champlain Enterprises,3/27/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3008,Commutair Aka Champlain Enterprises,3/27/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3009,Republic Airline,3/27/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3010,Republic Airline,3/28/20,70,60.004,Newark,NJ,EWR,Columbus,OH,CMH
3011,Republic Airline,3/28/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3012,Republic Airline,3/28/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3013,Commutair Aka Champlain Enterprises,3/28/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3014,Republic Airline,3/28/20,70,60.004,Newark,NJ,EWR,Columbus,OH,CMH
3015,Republic Airline,3/29/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3016,Republic Airline,3/29/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3017,Commutair Aka Champlain Enterprises,3/29/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3018,Commutair Aka Champlain Enterprises,3/29/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3019,United Airlines,3/29/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3020,Republic Airline,3/29/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3021,Republic Airline,3/30/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3022,Republic Airline,3/30/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3023,Republic Airline,3/30/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3024,Commutair Aka Champlain Enterprises,3/30/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3025,Commutair Aka Champlain Enterprises,3/30/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3026,United Airlines,3/30/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3027,Republic Airline,3/31/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3028,Republic Airline,3/31/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3029,Republic Airline,3/31/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3030,Commutair Aka Champlain Enterprises,3/31/20,50,42.86,Newark,NJ,EWR,Columbus,OH,CMH
3031,Commutair Aka Champlain Enterprises,3/31/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3032,Republic Airline,3/31/20,76,65.1472,Newark,NJ,EWR,Columbus,OH,CMH
3033,Republic Airline,4/1/20,50,43.946999999999996,Newark,NJ,EWR,Columbus,OH,CMH
3034,Commutair Aka Champlain Enterprises,4/1/20,76,66.79944,Newark,NJ,EWR,Columbus,OH,CMH
3035,Endeavor Air,3/20/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3036,Republic Airline,3/20/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3037,Endeavor Air,3/21/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3038,Endeavor Air,3/21/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3039,Republic Airline,3/21/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3040,Republic Airline,3/21/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3041,Endeavor Air,3/22/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3042,Endeavor Air,3/22/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3043,Republic Airline,3/22/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3044,Republic Airline,3/22/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3045,Endeavor Air,3/22/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3046,Endeavor Air,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3047,Endeavor Air,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3048,Endeavor Air,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3049,Republic Airline,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3050,Republic Airline,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3051,Endeavor Air,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3052,Endeavor Air,3/23/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3053,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3054,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3055,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3056,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3057,Republic Airline,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3058,Republic Airline,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3059,Republic Airline,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3060,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3061,Endeavor Air,3/24/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3062,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3063,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3064,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3065,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3066,Republic Airline,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3067,Republic Airline,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3068,Republic Airline,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3069,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3070,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3071,Endeavor Air,3/25/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3072,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3073,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3074,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3075,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3076,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3077,Republic Airline,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3078,Republic Airline,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3079,Republic Airline,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3080,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3081,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3082,Endeavor Air,3/26/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3083,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3084,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3085,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3086,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3087,Republic Airline,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3088,Republic Airline,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3089,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3090,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3091,Endeavor Air,3/27/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3092,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3093,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3094,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3095,Republic Airline,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3096,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3097,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3098,Endeavor Air,3/28/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3099,Endeavor Air,3/29/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3100,Endeavor Air,3/30/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3101,Endeavor Air,3/31/20,76,48.21516,New York,NY,JFK,Columbus,OH,CMH
3102,Endeavor Air,4/1/20,76,51.11152,New York,NY,JFK,Columbus,OH,CMH
3103,American Airlines,3/20/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3104,American Airlines,3/20/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3105,American Airlines,3/21/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3106,American Airlines,3/22/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3107,American Airlines,3/22/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3108,American Airlines,3/23/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3109,American Airlines,3/23/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3110,American Airlines,3/24/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3111,American Airlines,3/24/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3112,American Airlines,3/25/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3113,American Airlines,3/25/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3114,American Airlines,3/26/20,76,43.83452,New York,NY,LGA,Columbus,OH,CMH
3115,American Airlines,3/26/20,44,25.377879999999998,New York,NY,LGA,Columbus,OH,CMH
3116,Republic Airline,3/22/20,50,43.3705,Miami,FL,MIA,Columbus,OH,CMH
3117,Republic Airline,3/23/20,50,43.3705,Miami,FL,MIA,Columbus,OH,CMH
3118,Republic Airline,3/24/20,50,43.3705,Miami,FL,MIA,Columbus,OH,CMH
3119,Republic Airline,3/25/20,50,43.3705,Miami,FL,MIA,Columbus,OH,CMH
3120,Republic Airline,3/26/20,50,43.3705,Miami,FL,MIA,Columbus,OH,CMH
