origin_airport,dest_airport,carrier_name,date,number_seats,weighted_seats
EWR,DFW,United Airlines,3/30/20,76,64.24128
EWR,DFW,United Airlines,3/30/20,150,126.792
EWR,DFW,American Airlines,3/30/20,150,126.792
EWR,DFW,American Airlines,3/30/20,126,106.50528
EWR,DFW,United Airlines,3/30/20,70,59.1696
EWR,DFW,United Airlines,3/30/20,76,64.24128
EWR,DFW,United Airlines,3/31/20,76,64.24128
EWR,DFW,United Airlines,3/31/20,150,126.792
EWR,DFW,United Airlines,3/31/20,150,126.792
EWR,DFW,United Airlines,3/31/20,126,106.50528
EWR,DFW,United Airlines,3/31/20,70,59.1696
EWR,DFW,United Airlines,3/31/20,76,64.24128
EWR,DTW,Endeavor Air,3/26/20,70,53.4142
EWR,DTW,Delta Air Lines,3/26/20,76,57.99256
EWR,DTW,Delta Air Lines,3/26/20,76,57.99256
EWR,DTW,GoJet Airlines,3/26/20,70,53.4142
EWR,DTW,United Airlines,3/26/20,70,53.4142
EWR,DTW,United Airlines,3/26/20,70,53.4142
EWR,DTW,Endeavor Air,3/27/20,70,53.4142
EWR,DTW,Delta Air Lines,3/27/20,76,57.99256
EWR,DTW,GoJet Airlines,3/27/20,76,57.99256
EWR,DTW,Skywest Airlines,3/27/20,70,53.4142
EWR,DTW,United Airlines,3/27/20,70,53.4142
EWR,DTW,United Airlines,3/27/20,70,53.4142
EWR,DTW,Endeavor Air,3/28/20,70,53.4142
EWR,DTW,Delta Air Lines,3/28/20,76,57.99256
EWR,DTW,Republic Airline,3/28/20,150,114.459
EWR,DTW,Delta Air Lines,3/29/20,76,57.99256
EWR,DTW,Delta Air Lines,3/29/20,76,57.99256
EWR,DTW,Skywest Airlines,3/29/20,70,53.4142
EWR,DTW,United Airlines,3/29/20,70,53.4142
EWR,DTW,Republic Airline,3/29/20,70,53.4142
EWR,DTW,Republic Airline,3/29/20,70,53.4142
EWR,DTW,Endeavor Air,3/30/20,70,53.4142
EWR,DTW,Delta Air Lines,3/30/20,76,57.99256
EWR,DTW,Delta Air Lines,3/30/20,76,57.99256
EWR,DTW,Skywest Airlines,3/30/20,70,53.4142
EWR,DTW,United Airlines,3/30/20,70,53.4142
EWR,DTW,Republic Airline,3/30/20,70,53.4142
EWR,DTW,Endeavor Air,3/31/20,70,53.4142
EWR,DTW,Delta Air Lines,3/31/20,76,57.99256
EWR,DTW,Delta Air Lines,3/31/20,76,57.99256
EWR,DTW,United Airlines,3/31/20,70,53.4142
EWR,DTW,United Airlines,3/31/20,70,53.4142
EWR,DTW,Republic Airline,3/31/20,70,53.4142
EWR,EGE,Republic Airline,3/26/20,169,120.42433
EWR,EGE,Republic Airline,3/27/20,169,120.42433
EWR,EGE,Republic Airline,3/28/20,169,120.42433
EWR,EYW,Republic Airline,3/26/20,70,58.9785
EWR,EYW,Republic Airline,3/26/20,70,58.9785
EWR,EYW,Republic Airline,3/26/20,70,58.9785
EWR,EYW,Republic Airline,3/27/20,70,58.9785
EWR,EYW,Republic Airline,3/27/20,70,58.9785
EWR,EYW,Republic Airline,3/27/20,70,58.9785
EWR,EYW,Republic Airline,3/28/20,70,58.9785
EWR,EYW,Republic Airline,3/28/20,70,58.9785
EWR,EYW,Republic Airline,3/28/20,70,58.9785
EWR,EYW,Republic Airline,3/29/20,70,58.9785
EWR,EYW,Republic Airline,3/29/20,70,58.9785
EWR,EYW,Republic Airline,3/29/20,70,58.9785
EWR,EYW,Republic Airline,3/30/20,70,58.9785
EWR,EYW,Republic Airline,3/30/20,70,58.9785
EWR,EYW,Republic Airline,3/30/20,70,58.9785
EWR,EYW,Republic Airline,3/31/20,70,58.9785
EWR,EYW,Republic Airline,3/31/20,70,58.9785
EWR,EYW,Republic Airline,3/31/20,70,58.9785
EWR,FLL,JetBlue Airways,3/26/20,179,163.27485
EWR,FLL,JetBlue Airways,3/26/20,179,163.27485
EWR,FLL,Spirit Air Lines,3/26/20,150,136.8225
EWR,FLL,United Airlines,3/26/20,179,163.27485
EWR,FLL,United Airlines,3/26/20,179,163.27485
EWR,FLL,United Airlines,3/26/20,179,163.27485
EWR,FLL,Republic Airline,3/26/20,179,163.27485
EWR,FLL,JetBlue Airways,3/27/20,179,163.27485
EWR,FLL,JetBlue Airways,3/27/20,179,163.27485
EWR,FLL,United Airlines,3/27/20,150,136.8225
EWR,FLL,United Airlines,3/27/20,179,163.27485
EWR,FLL,United Airlines,3/27/20,179,163.27485
EWR,FLL,Republic Airline,3/27/20,179,163.27485
EWR,FLL,Republic Airline,3/28/20,166,151.4169
EWR,FLL,JetBlue Airways,3/28/20,179,163.27485
EWR,FLL,United Airlines,3/28/20,179,163.27485
EWR,FLL,United Airlines,3/28/20,179,163.27485
EWR,FLL,United Airlines,3/28/20,179,163.27485
EWR,FLL,Republic Airline,3/28/20,179,163.27485
EWR,FLL,JetBlue Airways,3/29/20,166,151.4169
EWR,FLL,JetBlue Airways,3/29/20,150,136.8225
EWR,FLL,Spirit Air Lines,3/29/20,166,151.4169
EWR,FLL,United Airlines,3/29/20,166,151.4169
EWR,FLL,United Airlines,3/29/20,179,163.27485
EWR,FLL,United Airlines,3/29/20,150,136.8225
EWR,FLL,Republic Airline,3/29/20,166,151.4169
EWR,FLL,Republic Airline,3/30/20,166,151.4169
EWR,FLL,JetBlue Airways,3/30/20,179,163.27485
EWR,FLL,Spirit Air Lines,3/30/20,166,151.4169
EWR,FLL,United Airlines,3/30/20,166,151.4169
EWR,FLL,United Airlines,3/30/20,150,136.8225
EWR,FLL,Republic Airline,3/30/20,179,163.27485
EWR,FLL,Republic Airline,3/30/20,150,136.8225
EWR,FLL,Republic Airline,3/31/20,166,151.4169
EWR,FLL,JetBlue Airways,3/31/20,179,163.27485
EWR,FLL,Spirit Air Lines,3/31/20,166,151.4169
EWR,FLL,United Airlines,3/31/20,150,136.8225
EWR,FLL,Republic Airline,3/31/20,179,163.27485
EWR,FLL,Republic Airline,3/31/20,150,136.8225
EWR,GRR,United Airlines,3/26/20,50,38.684
EWR,GRR,United Airlines,3/27/20,50,38.684
EWR,GRR,United Airlines,3/28/20,50,38.684
EWR,GRR,United Airlines,3/29/20,50,38.684
EWR,GRR,United Airlines,3/30/20,50,38.684
EWR,GRR,United Airlines,3/31/20,50,38.684
EWR,GSO,United Airlines,3/26/20,50,37.0535
EWR,GSO,United Airlines,3/26/20,50,37.0535
EWR,GSO,United Airlines,3/26/20,50,37.0535
EWR,GSO,United Airlines,3/27/20,50,37.0535
EWR,GSO,United Airlines,3/27/20,50,37.0535
EWR,GSO,United Airlines,3/27/20,50,37.0535
EWR,GSO,United Airlines,3/28/20,50,37.0535
EWR,GSO,United Airlines,3/28/20,50,37.0535
EWR,GSO,United Airlines,3/28/20,50,37.0535
EWR,GSO,United Airlines,3/29/20,50,37.0535
EWR,GSO,Commutair Aka Champlain Enterprises,3/29/20,50,37.0535
EWR,GSO,United Airlines,3/29/20,50,37.0535
EWR,GSO,United Airlines,3/30/20,50,37.0535
EWR,GSO,Commutair Aka Champlain Enterprises,3/30/20,50,37.0535
EWR,GSO,United Airlines,3/30/20,50,37.0535
EWR,GSO,United Airlines,3/31/20,50,37.0535
EWR,GSO,Commutair Aka Champlain Enterprises,3/31/20,50,37.0535
EWR,GSO,United Airlines,3/31/20,50,37.0535
EWR,GSP,ExpressJet Airlines (ASA),3/26/20,50,38.1705
EWR,GSP,GoJet Airlines,3/26/20,50,38.1705
EWR,GSP,ExpressJet Airlines (ASA),3/26/20,76,58.01916
EWR,GSP,ExpressJet Airlines (ASA),3/27/20,50,38.1705
EWR,GSP,GoJet Airlines,3/27/20,50,38.1705
EWR,GSP,ExpressJet Airlines (ASA),3/27/20,76,58.01916
EWR,GSP,ExpressJet Airlines (ASA),3/28/20,50,38.1705
EWR,GSP,GoJet Airlines,3/28/20,70,53.4387
EWR,GSP,ExpressJet Airlines (ASA),3/29/20,50,38.1705
EWR,GSP,GoJet Airlines,3/29/20,50,38.1705
EWR,GSP,Republic Airline,3/29/20,50,38.1705
EWR,GSP,ExpressJet Airlines (ASA),3/30/20,50,38.1705
EWR,GSP,GoJet Airlines,3/30/20,50,38.1705
EWR,GSP,Republic Airline,3/30/20,50,38.1705
EWR,GSP,ExpressJet Airlines (ASA),3/31/20,50,38.1705
EWR,GSP,GoJet Airlines,3/31/20,50,38.1705
EWR,GSP,Republic Airline,3/31/20,50,38.1705
EWR,HNL,GoJet Airlines,3/26/20,240,165.8064
EWR,HNL,GoJet Airlines,3/27/20,240,165.8064
EWR,HNL,GoJet Airlines,3/28/20,240,165.8064
EWR,HNL,GoJet Airlines,3/29/20,240,165.8064
EWR,HNL,GoJet Airlines,3/30/20,240,165.8064
EWR,HNL,GoJet Airlines,3/31/20,240,165.8064
EWR,IAD,ExpressJet Airlines (ASA),3/26/20,128,102.15552
EWR,IAD,Republic Airline,3/26/20,128,102.15552
EWR,IAD,Republic Airline,3/26/20,50,39.9045
EWR,IAD,United Airlines,3/26/20,166,132.48294
EWR,IAD,GoJet Airlines,3/26/20,166,132.48294
EWR,IAD,Commutair Aka Champlain Enterprises,3/26/20,50,39.9045
EWR,IAD,ExpressJet Airlines (ASA),3/27/20,128,102.15552
EWR,IAD,Republic Airline,3/27/20,128,102.15552
EWR,IAD,Republic Airline,3/27/20,50,39.9045
EWR,IAD,United Airlines,3/27/20,166,132.48294
EWR,IAD,GoJet Airlines,3/27/20,166,132.48294
EWR,IAD,Commutair Aka Champlain Enterprises,3/27/20,50,39.9045
EWR,IAD,ExpressJet Airlines (ASA),3/28/20,70,55.8663
EWR,IAD,United Airlines,3/28/20,50,39.9045
EWR,IAD,United Airlines,3/28/20,50,39.9045
EWR,IAD,Commutair Aka Champlain Enterprises,3/28/20,50,39.9045
EWR,IAD,GoJet Airlines,3/28/20,150,119.7135
EWR,IAD,Commutair Aka Champlain Enterprises,3/28/20,50,39.9045
EWR,IAD,GoJet Airlines,3/29/20,50,39.9045
EWR,IAD,Republic Airline,3/29/20,50,39.9045
EWR,IAD,United Airlines,3/29/20,50,39.9045
EWR,IAD,Commutair Aka Champlain Enterprises,3/29/20,50,39.9045
EWR,IAD,GoJet Airlines,3/29/20,150,119.7135
EWR,IAD,ExpressJet Airlines (ASA),3/29/20,50,39.9045
EWR,IAD,GoJet Airlines,3/30/20,128,102.15552
EWR,IAD,Republic Airline,3/30/20,128,102.15552
EWR,IAD,United Airlines,3/30/20,50,39.9045
EWR,IAD,Commutair Aka Champlain Enterprises,3/30/20,166,132.48294
EWR,IAD,GoJet Airlines,3/30/20,128,102.15552
EWR,IAD,ExpressJet Airlines (ASA),3/30/20,50,39.9045
EWR,IAD,GoJet Airlines,3/31/20,128,102.15552
EWR,IAD,Republic Airline,3/31/20,128,102.15552
EWR,IAD,United Airlines,3/31/20,50,39.9045
EWR,IAD,Commutair Aka Champlain Enterprises,3/31/20,166,132.48294
EWR,IAD,GoJet Airlines,3/31/20,128,102.15552
EWR,IAD,ExpressJet Airlines (ASA),3/31/20,50,39.9045
EWR,IAH,United Airlines,3/26/20,179,147.53538
EWR,IAH,Republic Airline,3/26/20,166,136.82052
EWR,IAH,United Airlines,3/26/20,214,176.38308
EWR,IAH,United Airlines,3/26/20,364,300.01608
EWR,IAH,United Airlines,3/26/20,240,197.8128
EWR,IAH,United Airlines,3/26/20,166,136.82052
EWR,IAH,Commutair Aka Champlain Enterprises,3/26/20,166,136.82052
EWR,IAH,United Airlines,3/26/20,179,147.53538
EWR,IAH,United Airlines,3/26/20,169,139.29318
EWR,IAH,United Airlines,3/27/20,179,147.53538
EWR,IAH,Republic Airline,3/27/20,166,136.82052
EWR,IAH,United Airlines,3/27/20,214,176.38308
EWR,IAH,United Airlines,3/27/20,179,147.53538
EWR,IAH,United Airlines,3/27/20,240,197.8128
EWR,IAH,Commutair Aka Champlain Enterprises,3/27/20,166,136.82052
EWR,IAH,United Airlines,3/27/20,179,147.53538
EWR,IAH,United Airlines,3/27/20,169,139.29318
EWR,IAH,Republic Airline,3/28/20,150,123.633
EWR,IAH,United Airlines,3/28/20,364,300.01608
EWR,IAH,United Airlines,3/28/20,240,197.8128
EWR,IAH,Commutair Aka Champlain Enterprises,3/28/20,166,136.82052
EWR,IAH,United Airlines,3/28/20,364,300.01608
EWR,IAH,United Airlines,3/28/20,166,136.82052
EWR,IAH,United Airlines,3/29/20,166,136.82052
EWR,IAH,United Airlines,3/29/20,166,136.82052
EWR,IAH,Republic Airline,3/29/20,240,197.8128
EWR,IAH,United Airlines,3/29/20,214,176.38308
EWR,IAH,United Airlines,3/29/20,128,105.50016
EWR,IAH,United Airlines,3/29/20,364,300.01608
EWR,IAH,Commutair Aka Champlain Enterprises,3/29/20,179,147.53538
EWR,IAH,United Airlines,3/29/20,150,123.633
EWR,IAH,United Airlines,3/29/20,166,136.82052
EWR,IAH,United Airlines,3/30/20,166,136.82052
EWR,IAH,Republic Airline,3/30/20,166,136.82052
EWR,IAH,Republic Airline,3/30/20,240,197.8128
EWR,IAH,United Airlines,3/30/20,214,176.38308
EWR,IAH,United Airlines,3/30/20,128,105.50016
EWR,IAH,United Airlines,3/30/20,364,300.01608
EWR,IAH,Commutair Aka Champlain Enterprises,3/30/20,179,147.53538
EWR,IAH,United Airlines,3/30/20,128,105.50016
EWR,IAH,United Airlines,3/30/20,166,136.82052
EWR,IAH,United Airlines,3/31/20,166,136.82052
EWR,IAH,Republic Airline,3/31/20,240,197.8128
EWR,IAH,United Airlines,3/31/20,214,176.38308
EWR,IAH,United Airlines,3/31/20,128,105.50016
EWR,IAH,United Airlines,3/31/20,364,300.01608
EWR,IAH,Commutair Aka Champlain Enterprises,3/31/20,179,147.53538
EWR,IAH,United Airlines,3/31/20,179,147.53538
EWR,IAH,United Airlines,3/31/20,166,136.82052
EWR,IND,United Airlines,3/26/20,50,40.956
EWR,IND,Commutair Aka Champlain Enterprises,3/26/20,70,57.3384
EWR,IND,United Airlines,3/26/20,50,40.956
EWR,IND,United Airlines,3/27/20,50,40.956
EWR,IND,Commutair Aka Champlain Enterprises,3/27/20,70,57.3384
EWR,IND,United Airlines,3/27/20,50,40.956
EWR,IND,United Airlines,3/28/20,50,40.956
EWR,IND,Commutair Aka Champlain Enterprises,3/28/20,70,57.3384
EWR,IND,United Airlines,3/28/20,50,40.956
EWR,IND,United Airlines,3/29/20,50,40.956
EWR,IND,United Airlines,3/29/20,50,40.956
EWR,IND,United Airlines,3/29/20,76,62.25312
EWR,IND,United Airlines,3/29/20,50,40.956
EWR,IND,United Airlines,3/30/20,50,40.956
EWR,IND,United Airlines,3/30/20,50,40.956
EWR,IND,United Airlines,3/30/20,76,62.25312
EWR,IND,United Airlines,3/30/20,50,40.956
EWR,IND,United Airlines,3/31/20,50,40.956
EWR,IND,United Airlines,3/31/20,50,40.956
EWR,IND,United Airlines,3/31/20,76,62.25312
EWR,IND,United Airlines,3/31/20,50,40.956
EWR,JAC,ExpressJet Airlines (ASA),3/26/20,126,96.10398
EWR,JAC,ExpressJet Airlines (ASA),3/27/20,126,96.10398
EWR,JAC,ExpressJet Airlines (ASA),3/28/20,126,96.10398
EWR,JAC,Commutair Aka Champlain Enterprises,3/29/20,126,96.10398
EWR,JAC,ExpressJet Airlines (ASA),3/30/20,126,96.10398
EWR,JAC,ExpressJet Airlines (ASA),3/31/20,126,96.10398
EWR,JAX,Republic Airline,3/26/20,76,66.04476
EWR,JAX,Republic Airline,3/26/20,50,43.4505
EWR,JAX,United Airlines,3/26/20,50,43.4505
EWR,JAX,Commutair Aka Champlain Enterprises,3/26/20,128,111.23328
EWR,JAX,ExpressJet Airlines (ASA),3/26/20,50,43.4505
EWR,JAX,Republic Airline,3/27/20,76,66.04476
EWR,JAX,Republic Airline,3/27/20,50,43.4505
EWR,JAX,United Airlines,3/27/20,50,43.4505
EWR,JAX,Commutair Aka Champlain Enterprises,3/27/20,150,130.3515
EWR,JAX,ExpressJet Airlines (ASA),3/27/20,50,43.4505
EWR,JAX,Republic Airline,3/28/20,76,66.04476
EWR,JAX,Republic Airline,3/28/20,50,43.4505
EWR,JAX,United Airlines,3/28/20,50,43.4505
EWR,JAX,Commutair Aka Champlain Enterprises,3/28/20,166,144.25566
EWR,JAX,ExpressJet Airlines (ASA),3/28/20,50,43.4505
EWR,JAX,United Airlines,3/29/20,76,66.04476
EWR,JAX,Republic Airline,3/29/20,50,43.4505
EWR,JAX,United Airlines,3/29/20,50,43.4505
EWR,JAX,Skywest Airlines,3/29/20,50,43.4505
EWR,JAX,Republic Airline,3/30/20,76,66.04476
EWR,JAX,Republic Airline,3/30/20,50,43.4505
EWR,JAX,United Airlines,3/30/20,50,43.4505
EWR,JAX,Skywest Airlines,3/30/20,50,43.4505
EWR,JAX,Republic Airline,3/31/20,76,66.04476
EWR,JAX,Republic Airline,3/31/20,50,43.4505
EWR,JAX,United Airlines,3/31/20,50,43.4505
EWR,JAX,Skywest Airlines,3/31/20,50,43.4505
EWR,LAS,United Airlines,3/26/20,364,336.59444
EWR,LAS,Republic Airline,3/26/20,150,138.7065
EWR,LAS,Republic Airline,3/26/20,150,138.7065
EWR,LAS,Frontier Airlines,3/26/20,169,156.27599
EWR,LAS,Commutair Aka Champlain Enterprises,3/26/20,169,156.27599
EWR,LAS,United Airlines,3/26/20,150,138.7065
EWR,LAS,United Airlines,3/27/20,364,336.59444
EWR,LAS,Republic Airline,3/27/20,150,138.7065
EWR,LAS,Republic Airline,3/27/20,150,138.7065
EWR,LAS,Frontier Airlines,3/27/20,169,156.27599
EWR,LAS,Commutair Aka Champlain Enterprises,3/27/20,169,156.27599
EWR,LAS,United Airlines,3/27/20,150,138.7065
EWR,LAS,United Airlines,3/28/20,364,336.59444
EWR,LAS,Republic Airline,3/28/20,150,138.7065
EWR,LAS,Republic Airline,3/28/20,150,138.7065
EWR,LAS,United Airlines,3/28/20,166,153.50186
EWR,LAS,Republic Airline,3/29/20,166,153.50186
EWR,LAS,Republic Airline,3/29/20,166,153.50186
EWR,LAS,Frontier Airlines,3/29/20,150,138.7065
EWR,LAS,United Airlines,3/29/20,150,138.7065
EWR,LAS,United Airlines,3/29/20,166,153.50186
EWR,LAS,Commutair Aka Champlain Enterprises,3/29/20,166,153.50186
EWR,LAS,United Airlines,3/29/20,364,336.59444
EWR,LAS,Republic Airline,3/30/20,166,153.50186
EWR,LAS,Republic Airline,3/30/20,166,153.50186
EWR,LAS,Frontier Airlines,3/30/20,150,138.7065
EWR,LAS,United Airlines,3/30/20,150,138.7065
EWR,LAS,United Airlines,3/30/20,166,153.50186
EWR,LAS,Commutair Aka Champlain Enterprises,3/30/20,150,138.7065
EWR,LAS,United Airlines,3/30/20,364,336.59444
EWR,LAS,Republic Airline,3/31/20,166,153.50186
EWR,LAS,Republic Airline,3/31/20,166,153.50186
EWR,LAS,Republic Airline,3/31/20,150,138.7065
EWR,LAS,United Airlines,3/31/20,150,138.7065
EWR,LAS,United Airlines,3/31/20,166,153.50186
EWR,LAS,Commutair Aka Champlain Enterprises,3/31/20,150,138.7065
EWR,LAS,United Airlines,3/31/20,364,336.59444
EWR,LAX,United Airlines,3/26/20,169,145.99234
EWR,LAX,United Airlines,3/26/20,169,145.99234
EWR,LAX,United Airlines,3/26/20,169,145.99234
EWR,LAX,Alaska Airlines,3/26/20,318,274.70748
EWR,LAX,United Airlines,3/26/20,142,122.66812
EWR,LAX,United Airlines,3/26/20,364,314.44504
EWR,LAX,United Airlines,3/26/20,169,145.99234
EWR,LAX,United Airlines,3/26/20,142,122.66812
EWR,LAX,United Airlines,3/26/20,142,122.66812
EWR,LAX,United Airlines,3/26/20,318,274.70748
EWR,LAX,United Airlines,3/26/20,318,274.70748
EWR,LAX,United Airlines,3/27/20,169,145.99234
EWR,LAX,United Airlines,3/27/20,169,145.99234
EWR,LAX,Alaska Airlines,3/27/20,169,145.99234
EWR,LAX,Alaska Airlines,3/27/20,318,274.70748
EWR,LAX,United Airlines,3/27/20,142,122.66812
EWR,LAX,United Airlines,3/27/20,364,314.44504
EWR,LAX,United Airlines,3/27/20,169,145.99234
EWR,LAX,United Airlines,3/27/20,142,122.66812
EWR,LAX,United Airlines,3/27/20,142,122.66812
EWR,LAX,United Airlines,3/27/20,318,274.70748
EWR,LAX,United Airlines,3/27/20,318,274.70748
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/28/20,169,145.99234
EWR,LAX,Alaska Airlines,3/28/20,318,274.70748
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/28/20,318,274.70748
EWR,LAX,United Airlines,3/28/20,142,122.66812
EWR,LAX,United Airlines,3/29/20,318,274.70748
EWR,LAX,United Airlines,3/29/20,169,145.99234
EWR,LAX,United Airlines,3/29/20,169,145.99234
EWR,LAX,United Airlines,3/29/20,318,274.70748
EWR,LAX,United Airlines,3/29/20,169,145.99234
EWR,LAX,United Airlines,3/29/20,169,145.99234
EWR,LAX,United Airlines,3/29/20,364,314.44504
EWR,LAX,United Airlines,3/29/20,142,122.66812
EWR,LAX,United Airlines,3/29/20,318,274.70748
EWR,LAX,United Airlines,3/30/20,318,274.70748
EWR,LAX,United Airlines,3/30/20,142,122.66812
EWR,LAX,United Airlines,3/30/20,169,145.99234
EWR,LAX,United Airlines,3/30/20,318,274.70748
EWR,LAX,United Airlines,3/30/20,169,145.99234
EWR,LAX,United Airlines,3/30/20,169,145.99234
EWR,LAX,United Airlines,3/30/20,364,314.44504
EWR,LAX,United Airlines,3/30/20,142,122.66812
EWR,LAX,United Airlines,3/30/20,142,122.66812
EWR,LAX,United Airlines,3/30/20,142,122.66812
EWR,LAX,United Airlines,3/30/20,318,274.70748
EWR,LAX,United Airlines,3/30/20,169,145.99234
EWR,LAX,United Airlines,3/31/20,318,274.70748
EWR,LAX,United Airlines,3/31/20,142,122.66812
EWR,LAX,United Airlines,3/31/20,169,145.99234
EWR,LAX,United Airlines,3/31/20,318,274.70748
EWR,LAX,United Airlines,3/31/20,169,145.99234
EWR,LAX,United Airlines,3/31/20,169,145.99234
EWR,LAX,United Airlines,3/31/20,364,314.44504
EWR,LAX,United Airlines,3/31/20,142,122.66812
EWR,LAX,United Airlines,3/31/20,142,122.66812
EWR,LAX,United Airlines,3/31/20,142,122.66812
EWR,LAX,United Airlines,3/31/20,318,274.70748
EWR,LAX,United Airlines,3/31/20,169,145.99234
EWR,MCI,United Airlines,3/26/20,70,54.4453
EWR,MCI,United Airlines,3/26/20,70,54.4453
EWR,MCI,United Airlines,3/26/20,70,54.4453
EWR,MCI,United Airlines,3/27/20,70,54.4453
EWR,MCI,United Airlines,3/27/20,70,54.4453
EWR,MCI,United Airlines,3/27/20,70,54.4453
EWR,MCI,United Airlines,3/28/20,70,54.4453
EWR,MCI,United Airlines,3/28/20,70,54.4453
EWR,MCI,United Airlines,3/28/20,70,54.4453
EWR,MCI,United Airlines,3/29/20,70,54.4453
EWR,MCI,United Airlines,3/29/20,70,54.4453
EWR,MCI,United Airlines,3/30/20,70,54.4453
EWR,MCI,United Airlines,3/30/20,70,54.4453
EWR,MCI,United Airlines,3/30/20,70,54.4453
EWR,MCI,United Airlines,3/31/20,70,54.4453
EWR,MCI,United Airlines,3/31/20,70,54.4453
EWR,MCI,United Airlines,3/31/20,70,54.4453
EWR,MCO,JetBlue Airways,3/26/20,179,158.65307
EWR,MCO,Frontier Airlines,3/26/20,179,158.65307
EWR,MCO,Spirit Air Lines,3/26/20,169,149.78977
EWR,MCO,United Airlines,3/26/20,166,147.13078
EWR,MCO,United Airlines,3/26/20,179,158.65307
EWR,MCO,United Airlines,3/26/20,166,147.13078
EWR,MCO,United Airlines,3/26/20,166,147.13078
EWR,MCO,United Airlines,3/26/20,179,158.65307
EWR,MCO,United Airlines,3/26/20,179,158.65307
EWR,MCO,Republic Airline,3/26/20,364,322.62412
EWR,MCO,Republic Airline,3/26/20,169,149.78977
EWR,MCO,JetBlue Airways,3/27/20,179,158.65307
EWR,MCO,Spirit Air Lines,3/27/20,179,158.65307
EWR,MCO,United Airlines,3/27/20,169,149.78977
EWR,MCO,United Airlines,3/27/20,166,147.13078
EWR,MCO,United Airlines,3/27/20,166,147.13078
EWR,MCO,United Airlines,3/27/20,166,147.13078
EWR,MCO,United Airlines,3/27/20,166,147.13078
EWR,MCO,United Airlines,3/27/20,179,158.65307
EWR,MCO,United Airlines,3/27/20,179,158.65307
EWR,MCO,Republic Airline,3/27/20,364,322.62412
EWR,MCO,Republic Airline,3/27/20,169,149.78977
EWR,MCO,JetBlue Airways,3/28/20,179,158.65307
EWR,MCO,Frontier Airlines,3/28/20,169,149.78977
EWR,MCO,Spirit Air Lines,3/28/20,169,149.78977
EWR,MCO,United Airlines,3/28/20,179,158.65307
EWR,MCO,United Airlines,3/28/20,179,158.65307
EWR,MCO,United Airlines,3/28/20,169,149.78977
EWR,MCO,United Airlines,3/28/20,169,149.78977
EWR,MCO,Republic Airline,3/28/20,364,322.62412
EWR,MCO,Republic Airline,3/28/20,169,149.78977
EWR,MCO,JetBlue Airways,3/29/20,179,158.65307
EWR,MCO,Spirit Air Lines,3/29/20,166,147.13078
EWR,MCO,United Airlines,3/29/20,169,149.78977
EWR,MCO,United Airlines,3/29/20,179,158.65307
EWR,MCO,United Airlines,3/29/20,166,147.13078
EWR,MCO,United Airlines,3/29/20,166,147.13078
EWR,MCO,United Airlines,3/29/20,166,147.13078
EWR,MCO,United Airlines,3/29/20,214,189.67462
EWR,MCO,United Airlines,3/29/20,150,132.9495
EWR,MCO,Republic Airline,3/29/20,364,322.62412
EWR,MCO,Republic Airline,3/29/20,169,149.78977
EWR,MCO,JetBlue Airways,3/30/20,169,149.78977
EWR,MCO,JetBlue Airways,3/30/20,179,158.65307
EWR,MCO,United Airlines,3/30/20,166,147.13078
EWR,MCO,United Airlines,3/30/20,169,149.78977
EWR,MCO,United Airlines,3/30/20,179,158.65307
EWR,MCO,United Airlines,3/30/20,166,147.13078
EWR,MCO,United Airlines,3/30/20,166,147.13078
EWR,MCO,United Airlines,3/30/20,166,147.13078
EWR,MCO,United Airlines,3/30/20,214,189.67462
EWR,MCO,United Airlines,3/30/20,179,158.65307
EWR,MCO,Republic Airline,3/30/20,364,322.62412
EWR,MCO,JetBlue Airways,3/31/20,169,149.78977
EWR,MCO,JetBlue Airways,3/31/20,179,158.65307
EWR,MCO,Spirit Air Lines,3/31/20,166,147.13078
EWR,MCO,United Airlines,3/31/20,169,149.78977
EWR,MCO,United Airlines,3/31/20,179,158.65307
