code,month,UEP Rate,State,year,Month
UT,Jan,3.6,Utah,2015,2015-01
UT,Feb,3.6,Utah,2015,2015-02
UT,Mar,3.6,Utah,2015,2015-03
UT,Apr,3.6,Utah,2015,2015-04
UT,May,3.6,Utah,2015,2015-05
UT,Jun,3.6,Utah,2015,2015-06
UT,Jul,3.6,Utah,2015,2015-07
UT,Aug,3.6,Utah,2015,2015-08
UT,Sep,3.6,Utah,2015,2015-09
UT,Oct,3.6,Utah,2015,2015-10
UT,Nov,3.6,Utah,2015,2015-11
UT,Dec,3.6,Utah,2015,2015-12
UT,Jan,3.6,Utah,2016,2016-01
UT,Feb,3.6,Utah,2016,2016-02
UT,Mar,3.6,Utah,2016,2016-03
UT,Apr,3.6,Utah,2016,2016-04
UT,May,3.5,Utah,2016,2016-05
UT,Jun,3.5,Utah,2016,2016-06
UT,Jul,3.4,Utah,2016,2016-07
UT,Aug,3.4,Utah,2016,2016-08
UT,Sep,3.3,Utah,2016,2016-09
UT,Oct,3.3,Utah,2016,2016-10
UT,Nov,3.3,Utah,2016,2016-11
UT,Dec,3.3,Utah,2016,2016-12
UT,Jan,3.3,Utah,2017,2017-01
UT,Feb,3.3,Utah,2017,2017-02
UT,Mar,3.3,Utah,2017,2017-03
UT,Apr,3.3,Utah,2017,2017-04
UT,May,3.3,Utah,2017,2017-05
UT,Jun,3.3,Utah,2017,2017-06
UT,Jul,3.3,Utah,2017,2017-07
UT,Aug,3.3,Utah,2017,2017-08
UT,Sep,3.2,Utah,2017,2017-09
UT,Oct,3.2,Utah,2017,2017-10
UT,Nov,3.2,Utah,2017,2017-11
UT,Dec,3.1,Utah,2017,2017-12
UT,Jan,3.1,Utah,2018,2018-01
UT,Feb,3.1,Utah,2018,2018-02
UT,Mar,3.1,Utah,2018,2018-03
UT,Apr,3.1,Utah,2018,2018-04
UT,May,3.1,Utah,2018,2018-05
UT,Jun,3.1,Utah,2018,2018-06
UT,Jul,3.1,Utah,2018,2018-07
UT,Aug,3,Utah,2018,2018-08
UT,Sep,3,Utah,2018,2018-09
UT,Oct,3,Utah,2018,2018-10
UT,Nov,3,Utah,2018,2018-11
UT,Dec,2.9,Utah,2018,2018-12
UT,Jan,2.9,Utah,2019,2019-01
UT,Feb,2.8,Utah,2019,2019-02
UT,Mar,2.8,Utah,2019,2019-03
UT,Apr,2.7,Utah,2019,2019-04
UT,May,2.7,Utah,2019,2019-05
UT,Jun,2.6,Utah,2019,2019-06
UT,Jul,2.5,Utah,2019,2019-07
UT,Aug,2.5,Utah,2019,2019-08
UT,Sep,2.5,Utah,2019,2019-09
UT,Oct,2.4,Utah,2019,2019-10
UT,Nov,2.4,Utah,2019,2019-11
UT,Dec,2.4,Utah,2019,2019-12
UT,Jan,2.5,Utah,2020,2020-01
UT,Feb,2.5,Utah,2020,2020-02
UT,Mar,3.6,Utah,2020,2020-03
VT,Jan,3.8,Vermont,2015,2015-01
VT,Feb,3.7,Vermont,2015,2015-02
VT,Mar,3.7,Vermont,2015,2015-03
VT,Apr,3.6,Vermont,2015,2015-04
VT,May,3.6,Vermont,2015,2015-05
VT,Jun,3.6,Vermont,2015,2015-06
VT,Jul,3.5,Vermont,2015,2015-07
VT,Aug,3.5,Vermont,2015,2015-08
VT,Sep,3.5,Vermont,2015,2015-09
VT,Oct,3.4,Vermont,2015,2015-10
VT,Nov,3.4,Vermont,2015,2015-11
VT,Dec,3.4,Vermont,2015,2015-12
VT,Jan,3.3,Vermont,2016,2016-01
VT,Feb,3.3,Vermont,2016,2016-02
VT,Mar,3.3,Vermont,2016,2016-03
VT,Apr,3.3,Vermont,2016,2016-04
VT,May,3.3,Vermont,2016,2016-05
VT,Jun,3.2,Vermont,2016,2016-06
VT,Jul,3.2,Vermont,2016,2016-07
VT,Aug,3.2,Vermont,2016,2016-08
VT,Sep,3.2,Vermont,2016,2016-09
VT,Oct,3.1,Vermont,2016,2016-10
VT,Nov,3.1,Vermont,2016,2016-11
VT,Dec,3.1,Vermont,2016,2016-12
VT,Jan,3.1,Vermont,2017,2017-01
VT,Feb,3.1,Vermont,2017,2017-02
VT,Mar,3.1,Vermont,2017,2017-03
VT,Apr,3,Vermont,2017,2017-04
VT,May,3,Vermont,2017,2017-05
VT,Jun,3,Vermont,2017,2017-06
VT,Jul,2.9,Vermont,2017,2017-07
VT,Aug,2.9,Vermont,2017,2017-08
VT,Sep,2.9,Vermont,2017,2017-09
VT,Oct,2.8,Vermont,2017,2017-10
VT,Nov,2.8,Vermont,2017,2017-11
VT,Dec,2.7,Vermont,2017,2017-12
VT,Jan,2.7,Vermont,2018,2018-01
VT,Feb,2.7,Vermont,2018,2018-02
VT,Mar,2.7,Vermont,2018,2018-03
VT,Apr,2.6,Vermont,2018,2018-04
VT,May,2.6,Vermont,2018,2018-05
VT,Jun,2.6,Vermont,2018,2018-06
VT,Jul,2.5,Vermont,2018,2018-07
VT,Aug,2.5,Vermont,2018,2018-08
VT,Sep,2.5,Vermont,2018,2018-09
VT,Oct,2.4,Vermont,2018,2018-10
VT,Nov,2.4,Vermont,2018,2018-11
VT,Dec,2.4,Vermont,2018,2018-12
VT,Jan,2.4,Vermont,2019,2019-01
VT,Feb,2.3,Vermont,2019,2019-02
VT,Mar,2.3,Vermont,2019,2019-03
VT,Apr,2.3,Vermont,2019,2019-04
VT,May,2.3,Vermont,2019,2019-05
VT,Jun,2.4,Vermont,2019,2019-06
VT,Jul,2.4,Vermont,2019,2019-07
VT,Aug,2.4,Vermont,2019,2019-08
VT,Sep,2.4,Vermont,2019,2019-09
VT,Oct,2.4,Vermont,2019,2019-10
VT,Nov,2.4,Vermont,2019,2019-11
VT,Dec,2.4,Vermont,2019,2019-12
VT,Jan,2.4,Vermont,2020,2020-01
VT,Feb,2.4,Vermont,2020,2020-02
VT,Mar,3.2,Vermont,2020,2020-03
VA,Jan,4.9,Virginia,2015,2015-01
VA,Feb,4.8,Virginia,2015,2015-02
VA,Mar,4.8,Virginia,2015,2015-03
VA,Apr,4.7,Virginia,2015,2015-04
VA,May,4.6,Virginia,2015,2015-05
VA,Jun,4.5,Virginia,2015,2015-06
VA,Jul,4.4,Virginia,2015,2015-07
VA,Aug,4.3,Virginia,2015,2015-08
VA,Sep,4.2,Virginia,2015,2015-09
VA,Oct,4.1,Virginia,2015,2015-10
VA,Nov,4.1,Virginia,2015,2015-11
VA,Dec,4.1,Virginia,2015,2015-12
VA,Jan,4.1,Virginia,2016,2016-01
VA,Feb,4,Virginia,2016,2016-02
VA,Mar,4,Virginia,2016,2016-03
VA,Apr,4,Virginia,2016,2016-04
VA,May,4.1,Virginia,2016,2016-05
VA,Jun,4.1,Virginia,2016,2016-06
VA,Jul,4.1,Virginia,2016,2016-07
VA,Aug,4.2,Virginia,2016,2016-08
VA,Sep,4.2,Virginia,2016,2016-09
VA,Oct,4.2,Virginia,2016,2016-10
VA,Nov,4.1,Virginia,2016,2016-11
VA,Dec,4.1,Virginia,2016,2016-12
VA,Jan,4,Virginia,2017,2017-01
VA,Feb,4,Virginia,2017,2017-02
VA,Mar,3.9,Virginia,2017,2017-03
VA,Apr,3.8,Virginia,2017,2017-04
VA,May,3.8,Virginia,2017,2017-05
VA,Jun,3.7,Virginia,2017,2017-06
VA,Jul,3.7,Virginia,2017,2017-07
VA,Aug,3.6,Virginia,2017,2017-08
VA,Sep,3.6,Virginia,2017,2017-09
VA,Oct,3.5,Virginia,2017,2017-10
VA,Nov,3.4,Virginia,2017,2017-11
VA,Dec,3.4,Virginia,2017,2017-12
VA,Jan,3.3,Virginia,2018,2018-01
VA,Feb,3.2,Virginia,2018,2018-02
VA,Mar,3.2,Virginia,2018,2018-03
VA,Apr,3.1,Virginia,2018,2018-04
VA,May,3.1,Virginia,2018,2018-05
VA,Jun,3,Virginia,2018,2018-06
VA,Jul,3,Virginia,2018,2018-07
VA,Aug,2.9,Virginia,2018,2018-08
VA,Sep,2.9,Virginia,2018,2018-09
VA,Oct,2.9,Virginia,2018,2018-10
VA,Nov,2.9,Virginia,2018,2018-11
VA,Dec,3,Virginia,2018,2018-12
VA,Jan,3,Virginia,2019,2019-01
VA,Feb,3,Virginia,2019,2019-02
VA,Mar,2.9,Virginia,2019,2019-03
VA,Apr,2.9,Virginia,2019,2019-04
VA,May,2.8,Virginia,2019,2019-05
VA,Jun,2.8,Virginia,2019,2019-06
VA,Jul,2.7,Virginia,2019,2019-07
VA,Aug,2.7,Virginia,2019,2019-08
VA,Sep,2.7,Virginia,2019,2019-09
VA,Oct,2.7,Virginia,2019,2019-10
VA,Nov,2.7,Virginia,2019,2019-11
VA,Dec,2.7,Virginia,2019,2019-12
VA,Jan,2.7,Virginia,2020,2020-01
VA,Feb,2.6,Virginia,2020,2020-02
VA,Mar,3.3,Virginia,2020,2020-03
WA,Jan,5.8,Washington,2015,2015-01
WA,Feb,5.7,Washington,2015,2015-02
WA,Mar,5.7,Washington,2015,2015-03
WA,Apr,5.7,Washington,2015,2015-04
WA,May,5.7,Washington,2015,2015-05
WA,Jun,5.6,Washington,2015,2015-06
WA,Jul,5.6,Washington,2015,2015-07
WA,Aug,5.6,Washington,2015,2015-08
WA,Sep,5.6,Washington,2015,2015-09
WA,Oct,5.6,Washington,2015,2015-10
WA,Nov,5.6,Washington,2015,2015-11
WA,Dec,5.5,Washington,2015,2015-12
WA,Jan,5.5,Washington,2016,2016-01
WA,Feb,5.5,Washington,2016,2016-02
WA,Mar,5.4,Washington,2016,2016-03
WA,Apr,5.4,Washington,2016,2016-04
WA,May,5.4,Washington,2016,2016-05
WA,Jun,5.3,Washington,2016,2016-06
WA,Jul,5.3,Washington,2016,2016-07
WA,Aug,5.2,Washington,2016,2016-08
WA,Sep,5.1,Washington,2016,2016-09
WA,Oct,5.1,Washington,2016,2016-10
WA,Nov,5,Washington,2016,2016-11
WA,Dec,4.9,Washington,2016,2016-12
WA,Jan,4.9,Washington,2017,2017-01
WA,Feb,4.8,Washington,2017,2017-02
WA,Mar,4.8,Washington,2017,2017-03
WA,Apr,4.7,Washington,2017,2017-04
WA,May,4.7,Washington,2017,2017-05
WA,Jun,4.7,Washington,2017,2017-06
WA,Jul,4.7,Washington,2017,2017-07
WA,Aug,4.7,Washington,2017,2017-08
WA,Sep,4.7,Washington,2017,2017-09
WA,Oct,4.6,Washington,2017,2017-10
WA,Nov,4.6,Washington,2017,2017-11
WA,Dec,4.6,Washington,2017,2017-12
WA,Jan,4.6,Washington,2018,2018-01
WA,Feb,4.5,Washington,2018,2018-02
WA,Mar,4.5,Washington,2018,2018-03
WA,Apr,4.5,Washington,2018,2018-04
WA,May,4.4,Washington,2018,2018-05
WA,Jun,4.4,Washington,2018,2018-06
WA,Jul,4.4,Washington,2018,2018-07
WA,Aug,4.4,Washington,2018,2018-08
WA,Sep,4.4,Washington,2018,2018-09
WA,Oct,4.4,Washington,2018,2018-10
WA,Nov,4.5,Washington,2018,2018-11
WA,Dec,4.5,Washington,2018,2018-12
WA,Jan,4.5,Washington,2019,2019-01
WA,Feb,4.5,Washington,2019,2019-02
WA,Mar,4.5,Washington,2019,2019-03
WA,Apr,4.4,Washington,2019,2019-04
WA,May,4.4,Washington,2019,2019-05
WA,Jun,4.3,Washington,2019,2019-06
WA,Jul,4.2,Washington,2019,2019-07
WA,Aug,4.2,Washington,2019,2019-08
WA,Sep,4.1,Washington,2019,2019-09
WA,Oct,4,Washington,2019,2019-10
WA,Nov,4,Washington,2019,2019-11
WA,Dec,4,Washington,2019,2019-12
WA,Jan,3.9,Washington,2020,2020-01
WA,Feb,3.8,Washington,2020,2020-02
WA,Mar,5.1,Washington,2020,2020-03
WV,Jan,6.6,West Virginia,2015,2015-01
WV,Feb,6.8,West Virginia,2015,2015-02
WV,Mar,6.9,West Virginia,2015,2015-03
WV,Apr,7,West Virginia,2015,2015-04
WV,May,7,West Virginia,2015,2015-05
WV,Jun,7,West Virginia,2015,2015-06
WV,Jul,6.9,West Virginia,2015,2015-07
WV,Aug,6.7,West Virginia,2015,2015-08
WV,Sep,6.6,West Virginia,2015,2015-09
WV,Oct,6.5,West Virginia,2015,2015-10
WV,Nov,6.4,West Virginia,2015,2015-11
WV,Dec,6.4,West Virginia,2015,2015-12
WV,Jan,6.4,West Virginia,2016,2016-01
WV,Feb,6.4,West Virginia,2016,2016-02
WV,Mar,6.4,West Virginia,2016,2016-03
WV,Apr,6.3,West Virginia,2016,2016-04
WV,May,6.2,West Virginia,2016,2016-05
WV,Jun,6.2,West Virginia,2016,2016-06
WV,Jul,6.1,West Virginia,2016,2016-07
WV,Aug,6,West Virginia,2016,2016-08
WV,Sep,5.9,West Virginia,2016,2016-09
WV,Oct,5.8,West Virginia,2016,2016-10
WV,Nov,5.7,West Virginia,2016,2016-11
WV,Dec,5.5,West Virginia,2016,2016-12
WV,Jan,5.3,West Virginia,2017,2017-01
WV,Feb,5.2,West Virginia,2017,2017-02
WV,Mar,5.1,West Virginia,2017,2017-03
WV,Apr,5,West Virginia,2017,2017-04
WV,May,5,West Virginia,2017,2017-05
WV,Jun,5.1,West Virginia,2017,2017-06
WV,Jul,5.1,West Virginia,2017,2017-07
WV,Aug,5.2,West Virginia,2017,2017-08
WV,Sep,5.3,West Virginia,2017,2017-09
WV,Oct,5.3,West Virginia,2017,2017-10
WV,Nov,5.3,West Virginia,2017,2017-11
WV,Dec,5.4,West Virginia,2017,2017-12
WV,Jan,5.4,West Virginia,2018,2018-01
WV,Feb,5.4,West Virginia,2018,2018-02
WV,Mar,5.4,West Virginia,2018,2018-03
WV,Apr,5.4,West Virginia,2018,2018-04
WV,May,5.3,West Virginia,2018,2018-05
WV,Jun,5.3,West Virginia,2018,2018-06
WV,Jul,5.2,West Virginia,2018,2018-07
WV,Aug,5.1,West Virginia,2018,2018-08
WV,Sep,5.1,West Virginia,2018,2018-09
WV,Oct,5,West Virginia,2018,2018-10
WV,Nov,5,West Virginia,2018,2018-11
WV,Dec,4.9,West Virginia,2018,2018-12
WV,Jan,4.9,West Virginia,2019,2019-01
WV,Feb,4.8,West Virginia,2019,2019-02
WV,Mar,4.8,West Virginia,2019,2019-03
WV,Apr,4.7,West Virginia,2019,2019-04
WV,May,4.7,West Virginia,2019,2019-05
WV,Jun,4.7,West Virginia,2019,2019-06
WV,Jul,4.8,West Virginia,2019,2019-07
WV,Aug,4.9,West Virginia,2019,2019-08
WV,Sep,5,West Virginia,2019,2019-09
WV,Oct,5.1,West Virginia,2019,2019-10
WV,Nov,5.1,West Virginia,2019,2019-11
WV,Dec,5.1,West Virginia,2019,2019-12
WV,Jan,5,West Virginia,2020,2020-01
WV,Feb,4.9,West Virginia,2020,2020-02
WV,Mar,6.1,West Virginia,2020,2020-03
WI,Jan,4.8,Wisconsin,2015,2015-01
WI,Feb,4.8,Wisconsin,2015,2015-02
WI,Mar,4.7,Wisconsin,2015,2015-03
WI,Apr,4.7,Wisconsin,2015,2015-04
WI,May,4.6,Wisconsin,2015,2015-05
WI,Jun,4.5,Wisconsin,2015,2015-06
WI,Jul,4.5,Wisconsin,2015,2015-07
WI,Aug,4.4,Wisconsin,2015,2015-08
WI,Sep,4.4,Wisconsin,2015,2015-09
WI,Oct,4.3,Wisconsin,2015,2015-10
WI,Nov,4.3,Wisconsin,2015,2015-11
WI,Dec,4.3,Wisconsin,2015,2015-12
WI,Jan,4.3,Wisconsin,2016,2016-01
WI,Feb,4.2,Wisconsin,2016,2016-02
WI,Mar,4.2,Wisconsin,2016,2016-03
WI,Apr,4.1,Wisconsin,2016,2016-04
WI,May,4.1,Wisconsin,2016,2016-05
WI,Jun,4,Wisconsin,2016,2016-06
WI,Jul,4,Wisconsin,2016,2016-07
WI,Aug,3.9,Wisconsin,2016,2016-08
WI,Sep,3.9,Wisconsin,2016,2016-09
WI,Oct,3.9,Wisconsin,2016,2016-10
WI,Nov,3.8,Wisconsin,2016,2016-11
WI,Dec,3.7,Wisconsin,2016,2016-12
WI,Jan,3.6,Wisconsin,2017,2017-01
WI,Feb,3.5,Wisconsin,2017,2017-02
WI,Mar,3.4,Wisconsin,2017,2017-03
WI,Apr,3.3,Wisconsin,2017,2017-04
WI,May,3.3,Wisconsin,2017,2017-05
WI,Jun,3.3,Wisconsin,2017,2017-06
WI,Jul,3.2,Wisconsin,2017,2017-07
WI,Aug,3.2,Wisconsin,2017,2017-08
WI,Sep,3.2,Wisconsin,2017,2017-09
WI,Oct,3.1,Wisconsin,2017,2017-10
WI,Nov,3.1,Wisconsin,2017,2017-11
WI,Dec,3,Wisconsin,2017,2017-12
WI,Jan,3,Wisconsin,2018,2018-01
WI,Feb,3,Wisconsin,2018,2018-02
WI,Mar,3,Wisconsin,2018,2018-03
WI,Apr,3,Wisconsin,2018,2018-04
WI,May,3,Wisconsin,2018,2018-05
WI,Jun,3,Wisconsin,2018,2018-06
WI,Jul,3,Wisconsin,2018,2018-07
WI,Aug,3,Wisconsin,2018,2018-08
WI,Sep,3,Wisconsin,2018,2018-09
WI,Oct,3,Wisconsin,2018,2018-10
WI,Nov,3,Wisconsin,2018,2018-11
WI,Dec,3,Wisconsin,2018,2018-12
WI,Jan,3.1,Wisconsin,2019,2019-01
WI,Feb,3.2,Wisconsin,2019,2019-02
WI,Mar,3.2,Wisconsin,2019,2019-03
WI,Apr,3.3,Wisconsin,2019,2019-04
WI,May,3.3,Wisconsin,2019,2019-05
WI,Jun,3.4,Wisconsin,2019,2019-06
WI,Jul,3.4,Wisconsin,2019,2019-07
WI,Aug,3.4,Wisconsin,2019,2019-08
WI,Sep,3.4,Wisconsin,2019,2019-09
WI,Oct,3.5,Wisconsin,2019,2019-10
WI,Nov,3.5,Wisconsin,2019,2019-11
WI,Dec,3.5,Wisconsin,2019,2019-12
WI,Jan,3.5,Wisconsin,2020,2020-01
WI,Feb,3.5,Wisconsin,2020,2020-02
WI,Mar,3.4,Wisconsin,2020,2020-03
WY,Jan,3.9,Wyoming,2015,2015-01
WY,Feb,4,Wyoming,2015,2015-02
WY,Mar,4.1,Wyoming,2015,2015-03
WY,Apr,4.2,Wyoming,2015,2015-04
WY,May,4.3,Wyoming,2015,2015-05
WY,Jun,4.3,Wyoming,2015,2015-06
WY,Jul,4.4,Wyoming,2015,2015-07
WY,Aug,4.4,Wyoming,2015,2015-08
WY,Sep,4.4,Wyoming,2015,2015-09
WY,Oct,4.5,Wyoming,2015,2015-10
WY,Nov,4.6,Wyoming,2015,2015-11
WY,Dec,4.9,Wyoming,2015,2015-12
WY,Jan,5.1,Wyoming,2016,2016-01
WY,Feb,5.4,Wyoming,2016,2016-02
WY,Mar,5.6,Wyoming,2016,2016-03
WY,Apr,5.7,Wyoming,2016,2016-04
WY,May,5.7,Wyoming,2016,2016-05
WY,Jun,5.6,Wyoming,2016,2016-06
WY,Jul,5.5,Wyoming,2016,2016-07
WY,Aug,5.3,Wyoming,2016,2016-08
WY,Sep,5.2,Wyoming,2016,2016-09
WY,Oct,5,Wyoming,2016,2016-10
WY,Nov,4.9,Wyoming,2016,2016-11
WY,Dec,4.8,Wyoming,2016,2016-12
WY,Jan,4.6,Wyoming,2017,2017-01
WY,Feb,4.4,Wyoming,2017,2017-02
WY,Mar,4.3,Wyoming,2017,2017-03
WY,Apr,4.1,Wyoming,2017,2017-04
WY,May,4.1,Wyoming,2017,2017-05
WY,Jun,4,Wyoming,2017,2017-06
WY,Jul,4.1,Wyoming,2017,2017-07
WY,Aug,4.1,Wyoming,2017,2017-08
WY,Sep,4.1,Wyoming,2017,2017-09
WY,Oct,4.1,Wyoming,2017,2017-10
WY,Nov,4.1,Wyoming,2017,2017-11
WY,Dec,4,Wyoming,2017,2017-12
WY,Jan,4,Wyoming,2018,2018-01
WY,Feb,4,Wyoming,2018,2018-02
WY,Mar,3.9,Wyoming,2018,2018-03
WY,Apr,3.9,Wyoming,2018,2018-04
WY,May,3.9,Wyoming,2018,2018-05
WY,Jun,3.9,Wyoming,2018,2018-06
WY,Jul,3.9,Wyoming,2018,2018-07
WY,Aug,3.9,Wyoming,2018,2018-08
WY,Sep,3.9,Wyoming,2018,2018-09
WY,Oct,3.8,Wyoming,2018,2018-10
WY,Nov,3.7,Wyoming,2018,2018-11
WY,Dec,3.6,Wyoming,2018,2018-12
WY,Jan,3.5,Wyoming,2019,2019-01
WY,Feb,3.5,Wyoming,2019,2019-02
WY,Mar,3.4,Wyoming,2019,2019-03
WY,Apr,3.5,Wyoming,2019,2019-04
WY,May,3.5,Wyoming,2019,2019-05
WY,Jun,3.6,Wyoming,2019,2019-06
WY,Jul,3.7,Wyoming,2019,2019-07
WY,Aug,3.7,Wyoming,2019,2019-08
WY,Sep,3.7,Wyoming,2019,2019-09
WY,Oct,3.7,Wyoming,2019,2019-10
WY,Nov,3.7,Wyoming,2019,2019-11
WY,Dec,3.7,Wyoming,2019,2019-12
WY,Jan,3.7,Wyoming,2020,2020-01
WY,Feb,3.7,Wyoming,2020,2020-02
WY,Mar,3.7,Wyoming,2020,2020-03
